x,y,discipline,image,lieu,n,present
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade Geoffroy-Guichard,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade de la Beaujoire,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade de Nice,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade de Bordeaux,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade de Lyon,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade de Marseille,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Golf national,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Arena Paris Sud,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade Yves-du-Manoir,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Arena Champ-de-Mars,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Paris La Défense Arena,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Centre aquatique,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Pont Alexandre-III,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Château de Versailles,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Teahupoo,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Centre national de tir,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Invalides,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Marina de Marseille,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Colline d'Elancourt,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Arena Paris Sud 1,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade Tour Eiffel,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Arena Paris Sud 6,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Clichy-sous-Bois,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Centre National de Tir de Châteauroux,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Pont Alexandre III,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Quais de Seine,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade de France,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Trocadéro,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Hôtel de ville-Invalides,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade nautique-Bassin eau calme,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Arena Porte de La Chapelle,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade Pierre-Mauroy,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Arena Bercy,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Concorde,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade tour Eiffel,43,oui
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade BMX,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade Roland-Garros,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Arena Paris Nord,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade nautique-Bassin eau vive,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Vélodrome national,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Invalides-Pont Alexandre-III,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Site d'escalade,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Grand Palais,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Parc des Princes,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade Geoffroy-Guichard,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade de la Beaujoire,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade de Nice,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade de Bordeaux,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade de Lyon,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade de Marseille,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Golf national,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Arena Paris Sud,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade Yves-du-Manoir,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Arena Champ-de-Mars,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Paris La Défense Arena,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Centre aquatique,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Pont Alexandre-III,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Château de Versailles,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Teahupoo,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Centre national de tir,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Invalides,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Marina de Marseille,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Colline d'Elancourt,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Arena Paris Sud 1,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade Tour Eiffel,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Arena Paris Sud 6,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Clichy-sous-Bois,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Centre National de Tir de Châteauroux,NA,non
2,6,"Beach
Volleyball",icones/Beach Volleyball.svg,Pont Alexandre III,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Quais de Seine,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade de France,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Trocadéro,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Hôtel de ville-Invalides,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade nautique-Bassin eau calme,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Arena Porte de La Chapelle,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade Pierre-Mauroy,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Arena Bercy,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Concorde,33,oui
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade tour Eiffel,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade BMX,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade Roland-Garros,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Arena Paris Nord,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade nautique-Bassin eau vive,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Vélodrome national,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Invalides-Pont Alexandre-III,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Site d'escalade,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Grand Palais,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Parc des Princes,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade Geoffroy-Guichard,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade de la Beaujoire,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade de Nice,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade de Bordeaux,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade de Lyon,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade de Marseille,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Golf national,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Arena Paris Sud,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade Yves-du-Manoir,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Arena Champ-de-Mars,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Paris La Défense Arena,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Centre aquatique,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Pont Alexandre-III,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Château de Versailles,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Teahupoo,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Centre national de tir,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Invalides,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Marina de Marseille,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Colline d'Elancourt,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Arena Paris Sud 1,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade Tour Eiffel,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Arena Paris Sud 6,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Clichy-sous-Bois,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Centre National de Tir de Châteauroux,NA,non
3,6,Basketball 3x3,icones/Basketball 3x3.svg,Pont Alexandre III,NA,non
4,6,Basketball,icones/Basketball.svg,Quais de Seine,NA,non
4,6,Basketball,icones/Basketball.svg,Stade de France,NA,non
4,6,Basketball,icones/Basketball.svg,Trocadéro,NA,non
4,6,Basketball,icones/Basketball.svg,Hôtel de ville-Invalides,NA,non
4,6,Basketball,icones/Basketball.svg,Stade nautique-Bassin eau calme,NA,non
4,6,Basketball,icones/Basketball.svg,Arena Porte de La Chapelle,NA,non
4,6,Basketball,icones/Basketball.svg,Stade Pierre-Mauroy,27,oui
4,6,Basketball,icones/Basketball.svg,Arena Bercy,16,oui
4,6,Basketball,icones/Basketball.svg,Concorde,NA,non
4,6,Basketball,icones/Basketball.svg,Stade tour Eiffel,NA,non
4,6,Basketball,icones/Basketball.svg,Stade BMX,NA,non
4,6,Basketball,icones/Basketball.svg,Stade Roland-Garros,NA,non
4,6,Basketball,icones/Basketball.svg,Arena Paris Nord,NA,non
4,6,Basketball,icones/Basketball.svg,Stade nautique-Bassin eau vive,NA,non
4,6,Basketball,icones/Basketball.svg,Vélodrome national,NA,non
4,6,Basketball,icones/Basketball.svg,Invalides-Pont Alexandre-III,NA,non
4,6,Basketball,icones/Basketball.svg,Site d'escalade,NA,non
4,6,Basketball,icones/Basketball.svg,Grand Palais,NA,non
4,6,Basketball,icones/Basketball.svg,Parc des Princes,NA,non
4,6,Basketball,icones/Basketball.svg,Stade Geoffroy-Guichard,NA,non
4,6,Basketball,icones/Basketball.svg,Stade de la Beaujoire,NA,non
4,6,Basketball,icones/Basketball.svg,Stade de Nice,NA,non
4,6,Basketball,icones/Basketball.svg,Stade de Bordeaux,NA,non
4,6,Basketball,icones/Basketball.svg,Stade de Lyon,NA,non
4,6,Basketball,icones/Basketball.svg,Stade de Marseille,NA,non
4,6,Basketball,icones/Basketball.svg,Golf national,NA,non
4,6,Basketball,icones/Basketball.svg,Arena Paris Sud,NA,non
4,6,Basketball,icones/Basketball.svg,Stade Yves-du-Manoir,NA,non
4,6,Basketball,icones/Basketball.svg,Arena Champ-de-Mars,NA,non
4,6,Basketball,icones/Basketball.svg,Paris La Défense Arena,NA,non
4,6,Basketball,icones/Basketball.svg,Centre aquatique,NA,non
4,6,Basketball,icones/Basketball.svg,Pont Alexandre-III,NA,non
4,6,Basketball,icones/Basketball.svg,Château de Versailles,NA,non
4,6,Basketball,icones/Basketball.svg,Teahupoo,NA,non
4,6,Basketball,icones/Basketball.svg,Centre national de tir,NA,non
4,6,Basketball,icones/Basketball.svg,Invalides,NA,non
4,6,Basketball,icones/Basketball.svg,Marina de Marseille,NA,non
4,6,Basketball,icones/Basketball.svg,Colline d'Elancourt,NA,non
4,6,Basketball,icones/Basketball.svg,Arena Paris Sud 1,NA,non
4,6,Basketball,icones/Basketball.svg,Stade Tour Eiffel,NA,non
4,6,Basketball,icones/Basketball.svg,Arena Paris Sud 6,NA,non
4,6,Basketball,icones/Basketball.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
4,6,Basketball,icones/Basketball.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
4,6,Basketball,icones/Basketball.svg,Clichy-sous-Bois,NA,non
4,6,Basketball,icones/Basketball.svg,Centre National de Tir de Châteauroux,NA,non
4,6,Basketball,icones/Basketball.svg,Pont Alexandre III,NA,non
5,6,Badminton,icones/Badminton.svg,Quais de Seine,NA,non
5,6,Badminton,icones/Badminton.svg,Stade de France,NA,non
5,6,Badminton,icones/Badminton.svg,Trocadéro,NA,non
5,6,Badminton,icones/Badminton.svg,Hôtel de ville-Invalides,NA,non
5,6,Badminton,icones/Badminton.svg,Stade nautique-Bassin eau calme,NA,non
5,6,Badminton,icones/Badminton.svg,Arena Porte de La Chapelle,85,oui
5,6,Badminton,icones/Badminton.svg,Stade Pierre-Mauroy,NA,non
5,6,Badminton,icones/Badminton.svg,Arena Bercy,NA,non
5,6,Badminton,icones/Badminton.svg,Concorde,NA,non
5,6,Badminton,icones/Badminton.svg,Stade tour Eiffel,NA,non
5,6,Badminton,icones/Badminton.svg,Stade BMX,NA,non
5,6,Badminton,icones/Badminton.svg,Stade Roland-Garros,NA,non
5,6,Badminton,icones/Badminton.svg,Arena Paris Nord,NA,non
5,6,Badminton,icones/Badminton.svg,Stade nautique-Bassin eau vive,NA,non
5,6,Badminton,icones/Badminton.svg,Vélodrome national,NA,non
5,6,Badminton,icones/Badminton.svg,Invalides-Pont Alexandre-III,NA,non
5,6,Badminton,icones/Badminton.svg,Site d'escalade,NA,non
5,6,Badminton,icones/Badminton.svg,Grand Palais,NA,non
5,6,Badminton,icones/Badminton.svg,Parc des Princes,NA,non
5,6,Badminton,icones/Badminton.svg,Stade Geoffroy-Guichard,NA,non
5,6,Badminton,icones/Badminton.svg,Stade de la Beaujoire,NA,non
5,6,Badminton,icones/Badminton.svg,Stade de Nice,NA,non
5,6,Badminton,icones/Badminton.svg,Stade de Bordeaux,NA,non
5,6,Badminton,icones/Badminton.svg,Stade de Lyon,NA,non
5,6,Badminton,icones/Badminton.svg,Stade de Marseille,NA,non
5,6,Badminton,icones/Badminton.svg,Golf national,NA,non
5,6,Badminton,icones/Badminton.svg,Arena Paris Sud,NA,non
5,6,Badminton,icones/Badminton.svg,Stade Yves-du-Manoir,NA,non
5,6,Badminton,icones/Badminton.svg,Arena Champ-de-Mars,NA,non
5,6,Badminton,icones/Badminton.svg,Paris La Défense Arena,NA,non
5,6,Badminton,icones/Badminton.svg,Centre aquatique,NA,non
5,6,Badminton,icones/Badminton.svg,Pont Alexandre-III,NA,non
5,6,Badminton,icones/Badminton.svg,Château de Versailles,NA,non
5,6,Badminton,icones/Badminton.svg,Teahupoo,NA,non
5,6,Badminton,icones/Badminton.svg,Centre national de tir,NA,non
5,6,Badminton,icones/Badminton.svg,Invalides,NA,non
5,6,Badminton,icones/Badminton.svg,Marina de Marseille,NA,non
5,6,Badminton,icones/Badminton.svg,Colline d'Elancourt,NA,non
5,6,Badminton,icones/Badminton.svg,Arena Paris Sud 1,NA,non
5,6,Badminton,icones/Badminton.svg,Stade Tour Eiffel,NA,non
5,6,Badminton,icones/Badminton.svg,Arena Paris Sud 6,NA,non
5,6,Badminton,icones/Badminton.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
5,6,Badminton,icones/Badminton.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
5,6,Badminton,icones/Badminton.svg,Clichy-sous-Bois,NA,non
5,6,Badminton,icones/Badminton.svg,Centre National de Tir de Châteauroux,NA,non
5,6,Badminton,icones/Badminton.svg,Pont Alexandre III,NA,non
6,6,Aviron,icones/Aviron.svg,Quais de Seine,NA,non
6,6,Aviron,icones/Aviron.svg,Stade de France,NA,non
6,6,Aviron,icones/Aviron.svg,Trocadéro,NA,non
6,6,Aviron,icones/Aviron.svg,Hôtel de ville-Invalides,NA,non
6,6,Aviron,icones/Aviron.svg,Stade nautique-Bassin eau calme,78,oui
6,6,Aviron,icones/Aviron.svg,Arena Porte de La Chapelle,NA,non
6,6,Aviron,icones/Aviron.svg,Stade Pierre-Mauroy,NA,non
6,6,Aviron,icones/Aviron.svg,Arena Bercy,NA,non
6,6,Aviron,icones/Aviron.svg,Concorde,NA,non
6,6,Aviron,icones/Aviron.svg,Stade tour Eiffel,NA,non
6,6,Aviron,icones/Aviron.svg,Stade BMX,NA,non
6,6,Aviron,icones/Aviron.svg,Stade Roland-Garros,NA,non
6,6,Aviron,icones/Aviron.svg,Arena Paris Nord,NA,non
6,6,Aviron,icones/Aviron.svg,Stade nautique-Bassin eau vive,NA,non
6,6,Aviron,icones/Aviron.svg,Vélodrome national,NA,non
6,6,Aviron,icones/Aviron.svg,Invalides-Pont Alexandre-III,NA,non
6,6,Aviron,icones/Aviron.svg,Site d'escalade,NA,non
6,6,Aviron,icones/Aviron.svg,Grand Palais,NA,non
6,6,Aviron,icones/Aviron.svg,Parc des Princes,NA,non
6,6,Aviron,icones/Aviron.svg,Stade Geoffroy-Guichard,NA,non
6,6,Aviron,icones/Aviron.svg,Stade de la Beaujoire,NA,non
6,6,Aviron,icones/Aviron.svg,Stade de Nice,NA,non
6,6,Aviron,icones/Aviron.svg,Stade de Bordeaux,NA,non
6,6,Aviron,icones/Aviron.svg,Stade de Lyon,NA,non
6,6,Aviron,icones/Aviron.svg,Stade de Marseille,NA,non
6,6,Aviron,icones/Aviron.svg,Golf national,NA,non
6,6,Aviron,icones/Aviron.svg,Arena Paris Sud,NA,non
6,6,Aviron,icones/Aviron.svg,Stade Yves-du-Manoir,NA,non
6,6,Aviron,icones/Aviron.svg,Arena Champ-de-Mars,NA,non
6,6,Aviron,icones/Aviron.svg,Paris La Défense Arena,NA,non
6,6,Aviron,icones/Aviron.svg,Centre aquatique,NA,non
6,6,Aviron,icones/Aviron.svg,Pont Alexandre-III,NA,non
6,6,Aviron,icones/Aviron.svg,Château de Versailles,NA,non
6,6,Aviron,icones/Aviron.svg,Teahupoo,NA,non
6,6,Aviron,icones/Aviron.svg,Centre national de tir,NA,non
6,6,Aviron,icones/Aviron.svg,Invalides,NA,non
6,6,Aviron,icones/Aviron.svg,Marina de Marseille,NA,non
6,6,Aviron,icones/Aviron.svg,Colline d'Elancourt,NA,non
6,6,Aviron,icones/Aviron.svg,Arena Paris Sud 1,NA,non
6,6,Aviron,icones/Aviron.svg,Stade Tour Eiffel,NA,non
6,6,Aviron,icones/Aviron.svg,Arena Paris Sud 6,NA,non
6,6,Aviron,icones/Aviron.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
6,6,Aviron,icones/Aviron.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
6,6,Aviron,icones/Aviron.svg,Clichy-sous-Bois,NA,non
6,6,Aviron,icones/Aviron.svg,Centre National de Tir de Châteauroux,NA,non
6,6,Aviron,icones/Aviron.svg,Pont Alexandre III,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Quais de Seine,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade de France,126,oui
7,6,Athlétisme,icones/Athlétisme.svg,Trocadéro,3,oui
7,6,Athlétisme,icones/Athlétisme.svg,Hôtel de ville-Invalides,2,oui
7,6,Athlétisme,icones/Athlétisme.svg,Stade nautique-Bassin eau calme,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Arena Porte de La Chapelle,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade Pierre-Mauroy,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Arena Bercy,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Concorde,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade tour Eiffel,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade BMX,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade Roland-Garros,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Arena Paris Nord,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade nautique-Bassin eau vive,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Vélodrome national,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Invalides-Pont Alexandre-III,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Site d'escalade,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Grand Palais,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Parc des Princes,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade Geoffroy-Guichard,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade de la Beaujoire,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade de Nice,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade de Bordeaux,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade de Lyon,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade de Marseille,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Golf national,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Arena Paris Sud,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade Yves-du-Manoir,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Arena Champ-de-Mars,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Paris La Défense Arena,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Centre aquatique,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Pont Alexandre-III,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Château de Versailles,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Teahupoo,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Centre national de tir,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Invalides,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Marina de Marseille,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Colline d'Elancourt,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Arena Paris Sud 1,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade Tour Eiffel,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Arena Paris Sud 6,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Clichy-sous-Bois,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Centre National de Tir de Châteauroux,NA,non
7,6,Athlétisme,icones/Athlétisme.svg,Pont Alexandre III,NA,non
